Ano,Estado,emp,sit,setor,esp,dep,PL,lucros,gov_ca,gov_cf,gov_aud, maior_rem ,plr_rva,qde_empregados,desp_investimento,desp_pessoal,Dividendos,Subvenção,Subvenção (anterior),Reforço de Capital,Reforço de Capital (anterior),capital,link,indicio_dependencia,Nome_estado,REGIAO,gov,result_NA,Resultado para o Estado Acionista
2021,SC,Agência de Fomento do Estado de Santa Catarina - BADESC,ATIVA,FINANCEIRO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,609628861.62,12520289.90,SIM,SIM,SIM," R$ 62,291,800,000,000,000.00 ",Não,102,541863.40,38901165.58,5000000.00,0.00,0.00,26000007.00,0.00,,,,Santa Catarina,Sul,TRUE,FALSE,-21000007.00
2021,SC,Companhia de Distritos Industriais de Santa Catarina - CODISC,ATIVA,DESENVOLVIMENTO REGIONAL,SOCIEDADE DE ECONOMIA MISTA,Dependente,1594244.02,207330.87,NÃO,SIM,NÃO," R$ 97,540,400,000,000,000.00 ",Não,0,0.00,118592.33,0.00,0.00,0.00,301353.96,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,-301353.96
2021,SC,Centro de Informática e Automação do Estado de Santa Catarina - CIASC,ATIVA,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,EMPRESA PÚBLICA,Não Dependente,0.00,53737646.94,SIM,SIM,NÃO," R$ 447,556.50 ",Não,343,9276125.73,83463671.29,0.00,0.00,0.00,0.00,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,0.00
2021,SC,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina - EPAGRI,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,11259678.71,7301552.17,SIM,SIM,SIM," R$ 97,342,200,000,000,000.00 ",Não,1748,3851205.98,326261394.40,372391251.60,0.00,0.00,0.00,0.00,,,,Santa Catarina,Sul,TRUE,FALSE,372391251.60
2021,SC,Companhia de Desenvolvimento Regional do Estado de SC,EM LIQUIDAÇÃO,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Dependente,0.00,5910163.86,NÃO,NÃO,NÃO," R$ 28,942,500,000,000,000.00 ",Não,0,0.00,793702.47,0.00,0.00,0.00,250000.00,6431678.07,,,,Santa Catarina,Sul,FALSE,FALSE,-250000.00
2021,SC,Centrais de Abastecimento de Santa Catarina - CEASA,ATIVA,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,8572059.05,1339699.86,SIM,SIM,NÃO," R$ 13,359,200,000,000,000.00 ",Não,46,198009.06,0.00,0.00,0.00,0.00,0.00,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,0.00
2021,SC,Agência de Desenvolvimento do Turismo de Santa Catarina - SANTUR,EM LIQUIDAÇÃO,TURISMO,SOCIEDADE DE ECONOMIA MISTA,Dependente,292196.69,-93300.05,NÃO,SIM,NÃO," R$ 235,450.00 ",Não,33,0.00,4318750.68,0.00,0.00,0.00,0.00,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,0.00
2021,SC,Companhia Hidromineral Caldas da Imperatriz,ATIVA,TURISMO,EMPRESA PÚBLICA,Não Dependente,1616716.74,-1378878.70,SIM,SIM,NÃO, R$ -   ,Não,68,0.00,512771200.40,0.00,0.00,0.00,0.00,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,0.00
2021,SC,Companhia Integrada de Desenvolvimento Agrícola de Santa Catarina - CIDASC,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,275191188.16,-11030481.62,SIM,SIM,NÃO," R$ 32,813,400,000,000,000.00 ",Não,1268,960936.21,219597386.90,0.00,201023573.80,182152219.20,0.00,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,-201023573.83
2021,SC,Centrais Elétricas de Santa Catarina SA,ATIVA,ENERGIA,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,1984642000.00,518685000.00,SIM,SIM,SIM," R$ 72,199,700,000,000,000.00 ",Sim,3284,671198156.70,778929000.00,13642512.04,0.00,0.00,0.00,0.00,,,,Santa Catarina,Sul,TRUE,FALSE,13642512.04
2021,SC,Companhia de Habitação do Estado de Santa Catarina - COHAB/SC,EM LIQUIDAÇÃO,HABITAÇÃO E URBANIZAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Dependente,-26099206.61,-1981228.32,NÃO,SIM,NÃO," R$ 22,554,300,000,000,000.00 ",Não,20,0.00,5657158.47,0.00,5485403.44,7775814.53,0.00,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,-5485403.44
2021,SC,Banco Regional de Desenvolvimento do Extremo Sul,ATIVA,FINANCEIRO,EMPRESA PÚBLICA,Não Dependente,3099861497.47,199305723.24,SIM,NÃO,SIM," R$ 65,280,300,000,000,000.00 ",Sim,468,8745278.64,189551726.90,0.00,0.00,0.00,0.00,0.00,,,,Santa Catarina,Sul,FALSE,FALSE,0.00
2021,SE,Companhia Estadual de Habitação e Obras Públicas,ATIVA,HABITAÇÃO E URBANIZAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Dependente,111070978.00,3290688.00,SIM,SIM,NÃO," R$ 390,089.00 ",Não,208,0.00,26874206.00,0.00,0.00,0.00,2505031.01,6352788.25,,,,Sergipe,Nordeste,FALSE,FALSE,-2505031.01
2021,SE,Banco do Estado de Sergipe SA,ATIVA,FINANCEIRO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,487807595.66,54338906.05,SIM,SIM,SIM," R$ 56,055,200,000,000,000.00 ",Sim,965,12640323.00,229942026.50,10246296.73,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,TRUE,FALSE,10246296.73
2021,SE,Companhia de Saneamento de Sergipe,ATIVA,SANEAMENTO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,1638653396.00,7741917.00,SIM,SIM,NÃO," R$ 72,159,500,000,000,000.00 ",Não,1665,155914449.00,257292630.00,0.00,0.00,0.00,132834145.00,115764315.00,,,,Sergipe,Nordeste,FALSE,FALSE,-132834145.00
2021,SE,Empresa Sergipana de Turismo SA,ATIVA,TURISMO,SOCIEDADE DE ECONOMIA MISTA,Dependente,12289159.11,244933.24,SIM,SIM,NÃO," R$ 40,058,000,000,000,000.00 ",Não,49,0.00,3125333.38,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Servicos Graficos de Sergipe,ATIVA,COMUNICAÇÃO,EMPRESA PÚBLICA,Não Dependente,3859060.95,-1163450.30,SIM,SIM,NÃO," R$ 12,567,800,000,000,000.00 ",Não,51,0.00,4006504.35,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Empresa de Desenvolvimento Agropecuário de Sergipe,ATIVA,PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA,EMPRESA PÚBLICA,Dependente,-12234642.36,7566687.52,SIM,SIM,NÃO," R$ 27,360,300,000,000,000.00 ",Não,447,317485.42,52765828.82,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Companhia de Desenvolvimento Economico de Sergipe,ATIVA,DESENVOLVIMENTO REGIONAL,SOCIEDADE DE ECONOMIA MISTA,Dependente,188742444.45,-22890929.37,SIM,SIM,NÃO," R$ 344,477.69 ",Não,118,4738280.15,21416392.74,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Empresa Sergipana de Tecnologia da Informação,ATIVA,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,EMPRESA PÚBLICA,Dependente,6031847.43,2750565.09,SIM,SIM,NÃO," R$ 206,158.66 ",Não,59,0.00,6912809.79,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Companhia Administradora da Zona de Processamento de Exportação de Sergipe,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Dependente,9769.10,135.08,NÃO,NÃO,NÃO, R$ -   ,Não,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Companhia de Desenvolvimento de Recursos Hídricos e Irrigação de Sergipe,ATIVA,ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS,SOCIEDADE DE ECONOMIA MISTA,Dependente,-15662004.69,-7479862.72,SIM,SIM,NÃO," R$ 22,063,500,000,000,000.00 ",Não,295,0.00,44476599.19,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Empresa de Desenvolvimento Sustentavel do Estado de Sergipe,ATIVA,DESENVOLVIMENTO REGIONAL,EMPRESA PÚBLICA,Dependente,-151398.26,709705.55,SIM,SIM,NÃO," R$ 30,635,200,000,000,000.00 ",Não,58,0.00,7689206.31,0.00,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,0.00
2021,SE,Sergipe Gás SA,ATIVA,GÁS E DERIVADOS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,111473477.08,77643307.89,SIM,SIM,NÃO," R$ 30,744,400,000,000,000.00 ",Sim,71,6857657.26,16443392.00,878564.71,0.00,0.00,0.00,0.00,,,,Sergipe,Nordeste,FALSE,FALSE,878564.71
2021,SP,EMAE-EMPRESA METROPOLITANA DE ÁGUAS E ENERGIA SA,ATIVA,ENERGIA,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,718513485.48,198484795.61,SIM,SIM,SIM," R$ 43,706,800,000,000,000.00 ",Sim,446,37414774.41,110560151.40,24122365.86,0.00,0.00,0.00,0.00,,https://emae.globalri.com.br/pt/carta-de-governanca,,São Paulo,Sudeste,TRUE,FALSE,24122365.86
2021,SP,CPP - COMPANHIA PAULISTA DE PARCERIAS,ATIVA,OUTROS,EMPRESA PÚBLICA,Não Dependente,1842597466.24,72533949.25,SIM,SIM,NÃO," R$ 18,527,100,000,000,000.00 ",Não,5,0.00,3013502.97,23020402.53,0.00,0.00,0.00,0.00,,,,São Paulo,Sudeste,FALSE,FALSE,23020402.53
2021,SP,DOCAS - COMPANHIA DOCAS DE SÃO SEBASTIÃO,ATIVA,PORTOS E HIDROVIAS,EMPRESA PÚBLICA,Dependente,227322193.00,-15386793.00,SIM,SIM,NÃO," R$ 37,077,400,000,000,000.00 ",Não,89,196592.00,11701728.00,0.00,10185232.00,10575519.00,196592.00,2020448.00,,,,São Paulo,Sudeste,FALSE,FALSE,-10381824.00
2021,SP,DESENVOLVE SP - AGÊNCIA DE FOMENTO DO ESTADO DE SÃO PAULO,ATIVA,FINANCEIRO,EMPRESA PÚBLICA,Não Dependente,1159768668.25,48982719.34,SIM,SIM,SIM," R$ 89,090,800,000,000,000.00 ",Sim,154,0.00,45252923.23,7583600.26,0.00,0.00,0.00,0.00,,https://www.desenvolvesp.com.br/institucional/transparencia/prestacao-de-contas/carta-anual-de-politicas-publicas-e-governanca-corporativa/attachment/carta-anual-de-politicas-publicas-2020/,,São Paulo,Sudeste,TRUE,FALSE,7583600.26
2021,SP,CPSEC - COMPANHIA PAULISTA DE SECURITIZAÇÃO,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,421397433.09,6528738.50,SIM,SIM,SIM," R$ 204,688.44 ",Sim,2,0.00,383549.94,11761988.32,0.00,0.00,0.00,0.00,,https://portal.fazenda.sp.gov.br/Institucional/Paginas/CPSEC/CPSEC.aspx,,São Paulo,Sudeste,TRUE,FALSE,11761988.32
2021,SP,CETESB - COMPANHIA AMBIENTAL DO ESTADO DE SÃO PAULO,ATIVA,OUTROS,EMPRESA PÚBLICA,Dependente,192337832.25,-4440254.02,SIM,SIM,SIM," R$ 328,867.31 ",Não,1867,12944106.03,398639277.80,0.00,214901413.00,205715598.00,0.00,0.00,,https://cetesb.sp.gov.br/acompanhe-nossa-gestao/,,São Paulo,Sudeste,TRUE,FALSE,-214901413.00
2021,SP,SABESP - COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SÃO PAULO,ATIVA,SANEAMENTO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,22793704186.71,973318015.37,SIM,SIM,SIM," R$ 98,856,000,000,000,000.00 ",Sim,12806,4379527239.00,2647070451.00,472907119.40,0.00,0.00,0.00,0.00,,https://ri.sabesp.com.br/governanca-corporativa/carta-de-governanca/,,São Paulo,Sudeste,TRUE,FALSE,472907119.41
2021,SP,CDHU - COMPANHIA DE DESENVOLVIMENTO HABITACIONAL E URBANO DO ESTADO DE SÃO PAULO,ATIVA,HABITAÇÃO E URBANIZAÇÃO,EMPRESA PÚBLICA,Não Dependente,10253124529.21,-392878000.00,SIM,SIM,SIM," R$ 40,810,400,000,000,000.00 ",Não,545,1612875126.00,101236816.30,0.00,0.00,0.00,361223778.00,371151952.00,,http://www.cdhu.sp.gov.br/web/guest/governanca-corporativa/carta-anual-de-politicas-e-governanca-corporativa,,São Paulo,Sudeste,TRUE,FALSE,-361223778.00
2021,SP,IMESP - IMPRENSA OFICIAL DO ESTADO SA,ATIVA,COMUNICAÇÃO,EMPRESA PÚBLICA,Não Dependente,186428399.33,19126369.30,SIM,SIM,SIM," R$ 42,342,900,000,000,000.00 ",Sim,497,37166196.28,127957520.90,32886630.49,0.00,0.00,0.00,0.00,,http://www.imprensaoficial.com.br/Governanca.aspx,,São Paulo,Sudeste,TRUE,FALSE,32886630.49
2021,SP,EMTU-SP - EMPRESA METROPOLITANA DE TRANSPORTES URBANOS DE SÃO PAULO S/A,ATIVA,TRANSPORTE,EMPRESA PÚBLICA,Não Dependente,1949782456.35,-139813642.25,SIM,SIM,SIM," R$ 33,645,200,000,000,000.00 ",Não,490,82037121.44,89748287.22,0.00,0.00,0.00,63718784.84,85961913.00,,https://www.emtu.sp.gov.br/emtu/institucional/governanca-corporativa.fss,,São Paulo,Sudeste,TRUE,FALSE,-63718784.84
2021,SP,IPT - INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO S/A,ATIVA,OUTROS,EMPRESA PÚBLICA,Dependente,107859929.04,-6806271.27,SIM,SIM,SIM," R$ 30,222,800,000,000,000.00 ",Não,671,228926.42,111862868.90,0.00,87885931.00,84622224.97,228925.91,1600926.64,,https://www.ipt.br/institucional/governanca,,São Paulo,Sudeste,TRUE,FALSE,-88114856.91
2021,SP,METRÔ - COMPANHIA DO METROPOLITANO DE SAO PAULO,ATIVA,TRANSPORTE,EMPRESA PÚBLICA,Não Dependente,33040863070.51,-1701339755.68,SIM,SIM,SIM," R$ 57,527,200,000,000,000.00 ",Sim,7983,1695387905.00,1496204703.00,0.00,0.00,0.00,1715265035.00,1494419821.48,,https://governancacorporativa.metrosp.com.br/Paginas/Estrat%C3%A9gia-e-Plano-de-Neg%C3%B3cios.aspx,,São Paulo,Sudeste,TRUE,FALSE,-1715265035.00
2021,SP,COSESP - COMPANHIA DE SEGUROS DO ESTADO DE SÃO PAULO,ATIVA,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,127652306.75,-4904615.78,SIM,SIM,NÃO," R$ 50,606,700,000,000,000.00 ",Sim,35,507734.45,9272062.77,9133090.86,0.00,0.00,0.00,0.00,,http://www.cosespseguros.com.br/lei-de-acesso/governanca/governanca-corporativa/,,São Paulo,Sudeste,FALSE,FALSE,9133090.86
2021,SP,"DERSA - DESENVOLVIMENTO RODOVIÁRIO S/A ""EM LIQUIDAÇÃO""",EM LIQUIDAÇÃO,TRANSPORTE,EMPRESA PÚBLICA,Não Dependente,-449692153.51,-1786970223.33,NÃO,SIM,NÃO," R$ 416,527.37 ",Não,399,2505751.90,99296857.90,0.00,0.00,0.00,12977452.73,13986825.63,,http://www.dersa.sp.gov.br/quem-somos/governanca-corporativa/carta-anual/,,São Paulo,Sudeste,FALSE,FALSE,-12977452.73
2021,SP,PRODESP - COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO,ATIVA,INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO,EMPRESA PÚBLICA,Não Dependente,332185317.99,37637135.91,SIM,SIM,SIM," R$ 56,688,700,000,000,000.00 ",Sim,1642,34901376.42,359892558.80,31335193.66,0.00,0.00,0.00,0.00,,http://www.prodesp.sp.gov.br/governanca-corporativa/carta-anual-governan%C3%A7a.asp,,São Paulo,Sudeste,TRUE,FALSE,31335193.66
2021,SP,CPOS - COMPANHIA PAULISTA DE OBRAS E SERVIÇOS,EM LIQUIDAÇÃO,OUTROS,EMPRESA PÚBLICA,Dependente,44125000.00,23485000.00,NÃO,SIM,NÃO," R$ 35,201,100,000,000,000.00 ",Não,96,132000.00,42473000.00,0.00,0.00,0.00,0.00,0.00,,,,São Paulo,Sudeste,FALSE,FALSE,0.00
2021,SP,CPTM - COMPANHIA PAULISTA DE TRENS METROPOLITANOS,ATIVA,TRANSPORTE,EMPRESA PÚBLICA,Dependente,9351925887.35,-963982568.46,SIM,SIM,SIM," R$ 34,668,800,000,000,000.00 ",Sim,7621,662814537.40,1035626638.00,0.00,919288987.30,929812514.50,530368612.05,88763627.69,,,,São Paulo,Sudeste,TRUE,FALSE,-1449657599.35
2021,TO,AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S/A,ATIVA,FINANCEIRO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,23841131.89,-3053029.47,SIM,SIM,SIM," R$ 19,114,900,000,000,000.00 ",Não,34,36000.00,2813777.96,0.00,0.00,0.00,11500000.00,1700000.00,,,,Tocantins,Norte,TRUE,FALSE,-11500000.00
2021,TO,COMPANHIA IMOBILIÁRIA DE PARTICIPAÇÕES. INVESTIMENTOS E PARCERIAS DO ESTADO DO TOCANTINS - TOCANTINS PARCERIAS,ATIVA,HABITAÇÃO E URBANIZAÇÃO,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,51671220.64,-1362276.11,SIM,SIM,SIM," R$ 260,000.00 ",Não,67,0.00,5264502.73,247697.31,0.00,0.00,0.00,0.00,,,,Tocantins,Norte,TRUE,FALSE,247697.31
2021,TO,COMPANHIA DE MINERAÇÃO DO TOCANTINS,EM LIQUIDAÇÃO,OUTROS,SOCIEDADE DE ECONOMIA MISTA,Não Dependente,0.00,0.00,SIM,SIM,NÃO, R$ -   ,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,Tocantins,Norte,FALSE,FALSE,0.00
2020,TO,COMPANHIA IMOBILIÁRIA DO ESTADO DO TOCANTINS - TERRATINS,SETOR IMOBILIÁRIO,GESTÃO DE ATIVOS,,Não Dependente,52017534.87,8014173.80,SIM,SIM,SIM, R$ -   ,Não,66,,5415426.20,0.00,344570.09,,0.00,,,,,Tocantins,Norte,TRUE,FALSE,-344570.09
2020,TO,AGÊNCIA DE FOMENTO DO ESTADO DO TOCANTINS S/A,FINANCEIRO,FINANCEIRO,,Não Dependente,15393630.53,-3286150.95,SIM,SIM,SIM, R$ -   ,Não,35,18000.00,2527737.96,0.00,0.00,,1700000.00,,,,,Tocantins,Norte,TRUE,FALSE,-1700000.00
2020,PI,CMTP,TRANSPORTES,TRANSPORTES,,Dependente,20200000.00,236800.00,SIM,SIM,NÃO," R$ 9,400.00 ",Não,,1900000.00,3200000.00,0.00,4300000.00,,0.00,,,,,Piauí,Nordeste,FALSE,FALSE,-4300000.00
2020,PI,COMPANHIA ADMINISTRADORA DA ZONA DE PROCESSAMENTO DE EXPORTACAO DE PARNAIBA-PI S/A,DESENVOLVIMENTO,DESENVOLVIMENTO,,Dependente,-881065.16,-3207392.21,SIM,SIM,SIM," R$ 9,800.00 ",Não,,0.00,3122178.00,0.00,0.00,,3093241.11,,,,,Piauí,Nordeste,TRUE,FALSE,-3093241.11
2020,PI,COMPANHIA DE TERMINAIS ALFANDEGADOS DO ESTADO DO PIAUÍ,OUTRO,PORTOS E HIDROVIAS,,Dependente,249682.28,1146889.81,SIM,SIM,SIM," R$ 9,500.00 ",Não,10,0.00,688146.96,0.00,0.00,,982100.00,,,,,Piauí,Nordeste,TRUE,FALSE,-982100.00
2020,PI,EMPRESA DE GESTÃO DE RECURSOS DO ESATDO DO PIAUÍ - EMGERPI,SERVIÇOS PÚBLICOS,OUTROS,,Dependente,7065241.88,-18202278.64,SIM,SIM,NÃO," R$ 17,985.00 ",Não,653,,98754659.10,0.00,82604504.00,,27450819.00,,,,,Piauí,Nordeste,FALSE,FALSE,-110055323.00
2020,PI,Companhia de Gás do Piaui - GASPISA,DISTRIBUIÇÃO DE GÁS,DISTRIBUIÇÃO DE GÁS,,Dependente,63007.07,-4187490.46,SIM,SIM,NÃO," R$ 6,000.00 ",Não,,5000.00,482909.07,0.00,0.00,,191250.00,,,,,Piauí,Nordeste,FALSE,FALSE,-191250.00
2020,PI,Agência de Fomento e Desenvolvimento do Estado do Piauí S.A - PIAUÍ FOMENTO,FINANCEIRO,FINANCEIRO,,Não Dependente,9262404.50,-1572033.96,SIM,SIM,SIM," R$ 12,000.00 ",Não,16,1559574.77,1659427.09,0.00,0.00,,0.00,,,,,Piauí,Nordeste,TRUE,FALSE,0.00
2020,PI,ÁGUAS E ESGOTOS DO PIAUÍ S/A- AGESPISA,SANEAMENTO,SANEAMENTO,,Não Dependente,848595621.46,169203653.40,SIM,SIM,SIM," R$ 44,670.68 ",Não,1059,18679370.73,-219366869.40,0.00,-34408805.47,,34408805.47,,,,,Piauí,Nordeste,TRUE,FALSE,0.00
2020,MA,GASMAR,,DISTRIBUIÇÃO DE GÁS,,Não Dependente,,13377000.00,,,,,,,,,4054000.00,0.00,,0.00,,,,,Maranhão,Nordeste,FALSE,FALSE,4054000.00
2020,MA,EMAP,,PORTOS E HIDROVIAS,,Não Dependente,,56818336.17,,,,,,,,,0.00,0.00,,0.00,,,,,Maranhão,Nordeste,FALSE,TRUE,
2020,MA,MAPA,,DESENVOLVIMENTO,,Dependente,,-9117270.11,,,,,,,,,0.00,56706094.12,,0.00,,,,,Maranhão,Nordeste,FALSE,FALSE,-56706094.12
2020,MA,CAEMA,,SANEAMENTO,,Não Dependente,,-148048761.50,,,,,,,,,0.00,0.00,,13293039.76,,,,,Maranhão,Nordeste,FALSE,FALSE,-13293039.76
2020,RN,AGÊNCIA DE FOMENTO DO RIO GRANDE DO NORTE S/A,FINANCEIRO,FINANCEIRO,,Não Dependente,44603407.14,1561324.34,SIM,SIM,NÃO," R$ 14,080.09 ",Não,,139480.58,6230492.31,0.00,0.00,,0.00,,,,,Rio Grande do Norte,Nordeste,FALSE,TRUE,
2020,RN,CENTRAIS DE ABASTECIMENTO DO RIO GRANDE DO NORTE - S/A,ABASTECIMENTO,ABASTECIMENTO,,Dependente,586894.15,166315.55,SIM,SIM,NÃO,,Não,108,159322.35,7844731.22,0.00,8374826.55,,0.00,,,,,Rio Grande do Norte,Nordeste,FALSE,FALSE,-8374826.55
2020,RN,CEHAB - COMPANHIA ESTADUAL DE HABITACAO E DESENVOLVIMENTO URBANO,URBANIZAÇÃO,HABITAÇÃO E URBANIZAÇÃO,,Dependente,13845659.00,248334.00,SIM,SIM,NÃO," R$ 7,626.13 ",Não,,2591519.75,1395912.78,0.00,0.00,,0.00,,,,,Rio Grande do Norte,Nordeste,FALSE,TRUE,
2020,RN,EMPARN - EMPRESA DE PESQUISA AGROPECUÁRIA DO RIO GRANDE DO NORTE S/A,PESQUISA,PESQUISA E ASSISTÊNCIA TÉCNICA,,Dependente,1693900.00,-1143136.00,SIM,SIM,NÃO," R$ 20,512.09 ",Não,128,0.00,11352573.00,0.00,14498476.34,,0.00,,,,,Rio Grande do Norte,Nordeste,FALSE,FALSE,-14498476.34
2020,RN,COMPANHIA POTIGUAR DE GÁS - POTIGÁS,DISTRIBUIÇÃO DE GÁS,DISTRIBUIÇÃO DE GÁS,,Não Dependente,73251000.00,19358000.00,SIM,SIM,SIM," R$ 22,059.00 ",Sim,57,11119000.00,14215930.00,2458603.00,0.00,,0.00,,,,,Rio Grande do Norte,Nordeste,TRUE,FALSE,2458603.00
2020,RN,EMPRESA POTIGUAR DE PROMOÇÃO TURÍSTICA S/A - EMPROTUR,OUTRO,TURISMO,,Dependente,1660726.62,-1075220.55,SIM,SIM,SIM," R$ 2,177,698.00 ",Não,,0.00,2185855.87,0.00,4693958.81,,0.00,,,,,Rio Grande do Norte,Nordeste,TRUE,FALSE,-4693958.81
2020,RN,COMPANHIA DE ÁGUAS E ESGOTOS DO RIO GRANDE DO NORTE - CAERN,SANEAMENTO,SANEAMENTO,,Não Dependente,2307683547.23,28810661.30,SIM,SIM,SIM," R$ 12,025.00 ",Sim,2230,143963328.40,226791321.90,0.00,0.00,,542674809.46,,,,,Rio Grande do Norte,Nordeste,TRUE,FALSE,-542674809.46
2020,RN,EMPRESA GESTORA DE ATIVOS DO RIO GRANDE DO NORTE - EMGERN,GESTÃO DE ATIVOS,GESTÃO DE ATIVOS,,Não Dependente,79185.78,0.00,SIM,SIM,NÃO," R$ 13,376.09 ",Não,35,0.00,1923378.62,0.00,0.00,,0.00,,,,,Rio Grande do Norte,Nordeste,FALSE,TRUE,
2020,RN,COMPANHIA DE PROCESSAMENTO DE DADOS DO RIO GRANDE DO NORTE - DATANORTE,SERVIÇOS PÚBLICOS,INFORMÁTICA,,Dependente,-60426460.00,1045170.00,SIM,SIM,NÃO," R$ 13,376.08 ",Não,63,0.00,18842127.00,0.00,2820494.00,,0.00,,,,,Rio Grande do Norte,Nordeste,FALSE,FALSE,-2820494.00
2020,AC,Banco do Estado do Acre S/A - BANACRE - Em Liquidação Ordinária,Financeiro,FINANCEIRO,,Dependente,22460.21,-6773.80,,,,,Não,,0.00,1343719.57,0.00,1440210.71,,0.00,,,,,Acre,Norte,FALSE,FALSE,-1440210.71
2020,AC,Companhia de Armazéns e Entrepostos do Acre - CAGEACRE,Serviços Públicos,ABASTECIMENTO,,Dependente,-1759067.42,1139564.02,,,,,Não,,0.00,6114060.09,0.00,7477793.74,,0.00,,,,,Acre,Norte,FALSE,FALSE,-7477793.74
2020,AC,Companhia de Colonização do Acre - COLONACRE,Abastecimento,ABASTECIMENTO,,Dependente,36984.59,45152.41,,,,,Não,,0.00,0.00,0.00,6899.00,,0.00,,,,,Acre,Norte,FALSE,FALSE,-6899.00
2020,AC,Companhia de Desenvolvimento Industrial do Acre - CODISACRE,Serviços Públicos,DESENVOLVIMENTO,,Dependente,-3610523.11,646200.13,,,,,Não,,0.00,2352200.26,0.00,3166108.09,,0.00,,,,,Acre,Norte,FALSE,FALSE,-3166108.09
2020,AC,Companhia de Saneamento do Acre - SANACRE,Saneamento,SANEAMENTO,,Dependente,-12577216.81,2638119.57,,,,,Não,,0.00,0.00,0.00,3195783.52,,0.00,,,,,Acre,Norte,FALSE,FALSE,-3195783.52
2020,AC,Companhia Industrial de Laticínios do Acre - CILA,Serviços Públicos,OUTROS,,Dependente,-841442.01,125563.78,,,,,Não,,255.00,852411.05,0.00,1030473.72,,0.00,,,,,Acre,Norte,FALSE,FALSE,-1030473.72
2020,AC,Empresa de Processamento de Dados do Acre S/A - ACREDATA,Informática,INFORMÁTICA,,Dependente,-7969368.20,1482620.85,,,,,Não,,0.00,6090981.34,0.00,7872421.47,,0.00,,,,,Acre,Norte,FALSE,FALSE,-7872421.47
2020,AL,Agência de Fomento de Alagoas S/A - DESENVOLVE,DESENVOLVIMENTO,FINANCEIRO,,Dependente,35547000.00,-4633000.00,SIM,SIM,SIM,,Não,38,,,0.00,0.00,,0.00,,,,,Alagoas,Nordeste,TRUE,TRUE,
